C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_52_837.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_52_837.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_52_837.jpg,0,0,0,6.797645E-06
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_52_914.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_52_914.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_52_914.jpg,0,0,0,1.650313E-05
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_52_992.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_52_992.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_52_992.jpg,0,0.4,0,0.2855697
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_071.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_071.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_071.jpg,0,0.4,0,0.6304065
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_149.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_149.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_149.jpg,0,0.4,0,1.03145
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_232.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_232.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_232.jpg,0,0.4,0,1.40374
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_312.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_312.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_312.jpg,0,0.4,0,1.787055
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_394.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_394.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_394.jpg,0,0.4,0,2.15138
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_470.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_470.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_470.jpg,0,0.4,0,2.545114
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_550.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_550.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_550.jpg,0,0.4,0,2.907748
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_632.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_632.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_632.jpg,0,0.4,0,3.282879
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_711.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_711.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_711.jpg,0,0.4,0,3.642181
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_790.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_790.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_790.jpg,0,0.4,0,3.996631
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_871.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_871.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_871.jpg,-0.07647059,0.4,0,4.350286
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_53_951.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_53_951.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_53_951.jpg,-0.1882353,0.4,0,4.698101
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_030.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_030.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_030.jpg,-0.2411765,0.4,0,5.0442
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_111.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_111.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_111.jpg,-0.3058824,0.4,0,5.386733
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_198.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_198.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_198.jpg,-0.4117647,0.4,0,5.802979
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_274.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_274.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_274.jpg,-0.4117647,0.4,0,6.055585
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_360.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_360.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_360.jpg,-0.4117647,0.4,0,6.476179
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_439.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_439.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_439.jpg,0,0.4,0,6.788005
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_520.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_520.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_520.jpg,0,0.4,0,7.116001
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_601.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_601.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_601.jpg,0,0.4,0,7.446763
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_681.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_681.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_681.jpg,0,0.4,0,7.775154
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_760.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_760.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_760.jpg,0,0.4,0,8.100934
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_845.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_845.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_845.jpg,-0.01176471,0.4,0,8.424077
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_54_927.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_54_927.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_54_927.jpg,-0.1058824,0.4,0,8.74235
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_001.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_001.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_001.jpg,-0.1882353,0.4,0,9.050269
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_079.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_079.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_079.jpg,-0.2117647,0.4,0,9.360743
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_163.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_163.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_163.jpg,-0.2470588,0.4,0,9.668952
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_241.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_241.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_241.jpg,-0.2470588,0.4,0,9.976734
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_323.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_323.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_323.jpg,-0.2470588,0.4,0,10.28346
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_405.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_405.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_405.jpg,-0.2470588,0.4,0,10.58805
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_483.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_483.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_483.jpg,-0.2529412,0.4,0,10.89023
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_565.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_565.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_565.jpg,-0.3,0.4,0,11.18621
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_643.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_643.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_643.jpg,-0.3411765,0.4,0,11.64872
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_725.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_725.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_725.jpg,-0.3941177,0.4,0,11.40251
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_809.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_809.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_809.jpg,-0.4,0.4,0,11.95283
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_891.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_891.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_891.jpg,-0.4,0.4,0,12.3428
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_55_974.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_55_974.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_55_974.jpg,-0.4,0.4,0,12.34496
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_060.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_060.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_060.jpg,-0.4,0.4,0,12.79129
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_150.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_150.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_150.jpg,0,0.4,0,13.19354
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_232.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_232.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_232.jpg,0,0.4,0,13.3049
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_313.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_313.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_313.jpg,0,0.4,0,13.81527
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_387.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_387.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_387.jpg,0,0.4,0,14.13094
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_466.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_466.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_466.jpg,0,0.4,0,14.42599
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_545.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_545.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_545.jpg,0,0.4,0,14.67239
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_622.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_622.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_622.jpg,0,0.4,0,14.87494
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_701.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_701.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_701.jpg,0,0.4,0,15.23297
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_780.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_780.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_780.jpg,0,0.4,0,15.43083
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_861.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_861.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_861.jpg,-0.01176471,0.4,0,15.70927
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_56_943.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_56_943.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_56_943.jpg,-0.1352941,0.4,0,15.97674
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_021.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_021.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_021.jpg,-0.2588235,0.4,0,16.24933
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_105.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_105.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_105.jpg,-0.3529412,0.4,0,16.37884
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_186.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_186.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_186.jpg,-0.3529412,0.4,0,16.61882
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_275.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_275.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_275.jpg,-0.3529412,0.4,0,16.85387
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_359.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_359.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_359.jpg,0,0.4,0,17.0333
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_442.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_442.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_442.jpg,0,0.4,0,17.28456
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_521.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_521.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_521.jpg,0,0.4,0,17.54445
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_607.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_607.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_607.jpg,0,0.4,0,17.80321
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_687.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_687.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_687.jpg,0,0.4,0,18.06176
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_768.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_768.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_768.jpg,0,0.4,0,18.31427
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_850.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_850.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_850.jpg,0,0.4,0,18.56265
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_57_928.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_57_928.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_57_928.jpg,-0.005882353,0.4,0,18.80685
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_010.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_010.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_010.jpg,-0.1117647,0.4,0,19.04283
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_088.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_088.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_088.jpg,-0.1588235,0.4,0,19.26688
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_173.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_173.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_173.jpg,-0.1705882,0.4,0,19.48929
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_244.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_244.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_244.jpg,-0.1941176,0.4,0,19.71262
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_322.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_322.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_322.jpg,-0.2058824,0.4,0,19.93491
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_403.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_403.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_403.jpg,-0.2235294,0.4,0,20.15558
C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\center_2024_11_12_00_18_58_491.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\left_2024_11_12_00_18_58_491.jpg,C:\Users\KIIT\Downloads\MAJOR PROJECT\IMG\right_2024_11_12_00_18_58_491.jpg,-0.2235294,0.4,0,20.37609
